Id,TTCplacement,macaddress,deviceName,CoD,CoDdescription,timestamp,service_Information,service_Telephony,service_ObjectTransfer,service_Capturing,service_Rendering,service_Networking,service_Positioning
9243,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:06,0,0,1,0,0,1,0
9244,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:06,0,0,1,1,1,1,1
9245,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:07,0,0,1,0,0,1,0
9246,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:07,0,0,1,1,1,1,1
9247,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:07,0,0,1,0,0,1,0
9248,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:07,0,0,1,1,1,1,1
9249,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:07,0,0,1,0,0,1,0
9250,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:07,0,0,1,1,1,1,1
9251,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:07,0,0,1,0,0,1,0
9252,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:07,0,0,1,1,1,1,1
9253,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:07,0,0,1,0,0,1,0
9254,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:07,0,0,1,1,1,1,1
9255,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:07,0,0,1,0,0,1,0
9256,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:07,0,0,1,1,1,1,1
9257,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:07,0,0,1,0,0,1,0
9258,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:07,0,0,1,1,1,1,1
9259,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:07,0,0,1,0,0,1,0
9260,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:07,0,0,1,1,1,1,1
9261,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:07,0,0,1,0,0,1,0
9262,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:07,0,0,1,1,1,1,1
9263,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:07,0,0,1,0,0,1,0
9264,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:07,0,0,1,1,1,1,1
9265,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:08,0,0,1,0,0,1,0
9266,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:08,0,0,1,1,1,1,1
9267,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:08,0,0,1,0,0,1,0
9268,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:08,0,0,1,1,1,1,1
9269,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:08,0,0,1,0,0,1,0
9270,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:08,0,0,1,1,1,1,1
9271,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:08,0,0,1,0,0,1,0
9272,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:08,0,0,1,1,1,1,1
9273,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:08,0,0,1,0,0,1,0
9274,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:08,0,0,1,1,1,1,1
9275,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:08,0,0,1,0,0,1,0
9276,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:08,0,0,1,1,1,1,1
9277,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:08,0,0,1,0,0,1,0
9278,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:08,0,0,1,1,1,1,1
9279,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:08,0,0,1,0,0,1,0
9280,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:08,0,0,1,1,1,1,1
9281,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:08,0,0,1,0,0,1,0
9282,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:08,0,0,1,1,1,1,1
9283,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:09,0,0,1,0,0,1,0
9284,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:09,0,0,1,1,1,1,1
9285,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:09,0,0,1,0,0,1,0
9286,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:09,0,0,1,1,1,1,1
9287,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:09,0,0,1,0,0,1,0
9288,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:09,0,0,1,1,1,1,1
9289,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:09,0,0,1,0,0,1,0
9290,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:09,0,0,1,1,1,1,1
9291,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:09,0,0,1,0,0,1,0
9292,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:09,0,0,1,1,1,1,1
9293,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:09,0,0,1,1,1,1,1
9294,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:09,0,0,1,0,0,1,0
9295,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:09,0,0,1,1,1,1,1
9296,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:09,0,0,1,0,0,1,0
9297,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:09,0,0,1,1,1,1,1
9298,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:09,0,0,1,0,0,1,0
9299,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:09,0,0,1,1,1,1,1
9300,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:09,0,0,1,0,0,1,0
9301,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:09,0,0,1,1,1,1,1
9302,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:09,0,0,1,0,0,1,0
9303,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:10,0,0,1,1,1,1,1
9304,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:10,0,0,1,0,0,1,0
9305,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:10,0,0,1,1,1,1,1
9306,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:10,0,0,1,0,0,1,0
9307,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:10,0,0,1,0,0,1,0
9308,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:10,0,0,1,1,1,1,1
9309,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:10,0,0,1,0,0,1,0
9310,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:10,0,0,1,1,1,1,1
9311,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:10,0,0,1,0,0,1,0
9312,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:10,0,0,1,1,1,1,1
9313,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:10,0,0,1,0,0,1,0
9314,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:10,0,0,1,1,1,1,1
9315,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:10,0,0,1,0,0,1,0
9316,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:10,0,0,1,1,1,1,1
9317,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:10,0,0,1,0,0,1,0
9318,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:10,0,0,1,1,1,1,1
9319,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/27/16 6:11,0,0,1,1,1,0,0
9320,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:11,0,0,1,0,0,1,0
9321,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:11,0,0,1,1,1,1,1
9322,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/27/16 6:11,0,0,1,1,1,0,0
9323,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:11,0,0,1,0,0,1,0
9324,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:11,0,0,1,1,1,1,1
9325,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/27/16 6:11,0,0,1,1,1,0,0
9326,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:11,0,0,1,0,0,1,0
9327,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:11,0,0,1,1,1,1,1
9328,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:11,0,0,1,0,0,1,0
9329,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:11,0,0,1,1,1,1,1
9330,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:11,0,0,1,0,0,1,0
9331,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:11,0,0,1,1,1,1,1
9332,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:11,0,0,1,0,0,1,0
9333,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:11,0,0,1,1,1,1,1
9334,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:11,0,0,1,0,0,1,0
9335,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:11,0,0,1,1,1,1,1
9336,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:12,0,0,1,0,0,1,0
9337,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:12,0,0,1,1,1,1,1
9338,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:12,0,0,1,0,0,1,0
9339,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:12,0,0,1,1,1,1,1
9340,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:12,0,0,1,0,0,1,0
9341,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:12,0,0,1,1,1,1,1
9342,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:12,0,0,1,0,0,1,0
9343,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:12,0,0,1,1,1,1,1
9344,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:12,0,0,1,0,0,1,0
9345,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:12,0,0,1,1,1,1,1
9346,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:12,0,0,1,0,0,1,0
9347,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:12,0,0,1,1,1,1,1
9348,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:12,0,0,1,0,0,1,0
9349,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:12,0,0,1,1,1,1,1
9350,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:12,0,0,1,0,0,1,0
9351,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:12,0,0,1,1,1,1,1
9352,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:13,0,0,1,0,0,1,0
9353,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:13,0,0,1,1,1,1,1
9354,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:13,0,0,1,0,0,1,0
9355,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:13,0,0,1,1,1,1,1
9356,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:13,0,0,1,0,0,1,0
9357,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:13,0,0,1,1,1,1,1
9358,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:13,0,0,1,0,0,1,0
9359,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:13,0,0,1,1,1,1,1
9360,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:13,0,0,1,0,0,1,0
9361,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:13,0,0,1,1,1,1,1
9362,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:13,0,0,1,0,0,1,0
9363,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:13,0,0,1,1,1,1,1
9364,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:13,0,0,1,0,0,1,0
9365,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:13,0,0,1,1,1,1,1
9366,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:13,0,0,1,0,0,1,0
9367,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:13,0,0,1,1,1,1,1
9368,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:13,0,0,1,0,0,1,0
9369,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:13,0,0,1,1,1,1,1
9370,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:13,0,0,1,0,0,1,0
9371,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:13,0,0,1,1,1,1,1
9372,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:13,0,0,1,0,0,1,0
9373,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:13,0,0,1,1,1,1,1
9374,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:14,0,0,1,0,0,1,0
9375,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:14,0,0,1,1,1,1,1
9376,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:14,0,0,1,0,0,1,0
9377,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:14,0,0,1,1,1,1,1
9378,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:14,0,0,1,0,0,1,0
9379,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:14,0,0,1,1,1,1,1
9380,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:14,0,0,1,0,0,1,0
9381,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:14,0,0,1,1,1,1,1
9382,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:14,0,0,1,0,0,1,0
9383,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:14,0,0,1,1,1,1,1
9384,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:14,0,0,1,0,0,1,0
9385,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:14,0,0,1,1,1,1,1
9386,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:14,0,0,1,0,0,1,0
9387,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:14,0,0,1,1,1,1,1
9388,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:14,0,0,1,0,0,1,0
9389,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:14,0,0,1,1,1,1,1
9390,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:14,0,0,1,0,0,1,0
9391,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:14,0,0,1,1,1,1,1
9392,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:14,0,0,1,0,0,1,0
9393,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:14,0,0,1,1,1,1,1
9394,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:15,0,0,1,1,1,1,1
9395,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:15,0,0,1,0,0,1,0
9396,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:15,0,0,1,1,1,1,1
9397,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:15,0,0,1,0,0,1,0
9398,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:15,0,0,1,1,1,1,1
9399,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:15,0,0,1,0,0,1,0
9400,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:15,0,0,1,1,1,1,1
9401,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:15,0,0,1,0,0,1,0
9402,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:15,0,0,1,1,1,1,1
9403,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:15,0,0,1,0,0,1,0
9404,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:15,0,0,1,1,1,1,1
9405,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:15,0,0,1,0,0,1,0
9406,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:15,0,0,1,1,1,1,1
9407,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:15,0,0,1,0,0,1,0
9408,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:16,0,0,1,1,1,1,1
9409,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:16,0,0,1,0,0,1,0
9410,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/27/16 6:16,0,0,1,1,1,0,0
9411,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 6:16,0,0,1,1,1,1,1
9412,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 6:16,0,0,1,0,0,1,0
9413,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/27/16 6:16,0,0,1,1,1,0,0
